8017443040151;40-98;FICHA ADAPTADORA XLR 3P FÊMEA / JACK 6.35MM MACHO MN;41;;A04-01;
8017443020917;92-061AS;CABO SCART MACHO VÍDEO / RCA MACHO 1.5M BLISTER;1;;B02-17;
8017443045040;92-160;FICHA SCART MACHO DE 21P TERMINAIS DE SOLDAR;51;;A06-16;
8017443021655;94-725N;CABO TELEFONE 4P4C ESPIRAL PRETO 5M BLISTER;12;B01;B03-14;
8017443021891;94-780N;CABO TELEFONE 6P4C PRETO 2.1M BLISTER;9;;B03-16;
8017443046467;94-925G;CAPA PROTECTORA P/ CONECTOR RJ45 AMARELO;2;;A06-28;
8017443046474;94-925GR;CAPA PROTECTORA P/ CONECTOR RJ45 CINZENTO;1119;;A06-28;
8017443046481;94-925N;CAPA PROTECTORA P/ CONECTOR RJ45 PRETO;417;;A06-29;
8017443046498;94-925R;CAPA PROTECTORA P/ CONECTOR RJ45 VERMELHO;154;;A06-29;
8017443046504;94-925V;CAPA PROTECTORA P/ CONECTOR RJ45 VERDE;0;;A06-29;
8017443017580;BM823-10;BATERIA NI-MH 7/5AAA 1.2V 850MA JOIN;1;;A08-17;
8017443522541;BM846-22;BATERIA NI-MH 7/5A 1.2V 3000MA JOIN;3;;A08-20;
8017443525924;PL415A;PILHA LITHIUM 1/2AA ER14250 3.6V C/ FIOS 1200MA JOIN;86;A09;A08-06;
8017443525948;PL425A;PILHA AA ER14505 TERMINAIS C/ FIOS 3.6V 2400MA;11;;A08-06;
8017443534513;BM820-30;BATERIA NI-MH AAA 1.2V 800MA JOIN;50;;;
8017443043572;86-029;FICHA ADAPTADORA UNIÃO F FÊMEA / FÊMEA;2327;A06;A06-02;
4710947800163;P350;LEITOR CARTÕES DE MEMÓRIA C/ DISPLAY WINNER;3;;;
8017443035522;17-60;FICHA RCA MACHO AMARELA PVC C/ PROTEÇÃO DE CABO;37;;A01-13;
8017443039889;40-66;FICHA XLR 3P MACHO PRETA C/ BLINDAGEM E BLOQUEIO;63;;A03-23;
8017443538047;SWD90-42460;ALIMENTADOR SWITCHING 24V 3.2A 90W ALPHA;3;;A12-07;
8017443034631;11-24;FICHA JACK 3.5MM MACHO STÉREO C/ PROTEÇÃO;104;;A01-04;
8017443034686;11-4;FICHA JACK 3.5MM MACHO ST C/ PROTEÇÃO DE CABO;147;A01;A01-03;
8017443034976;13-10;FICHA JACK 6.35MM MACHO C/ PROTEÇÃO MOLA DOURADO MN;54;;A01-07;
8017443034969;13-7;FICHA JACK 6.35MM MACHO MN C/ GUARDA CABO EM MOLA;293;A01;A01-07;
8017443035133;15-1;FICHA JACK 6.35MM MACHO STEREO C/ GUARDA CABO EM MOLA;75;;A01-09;
8017443036925;22;TERMINAL FASTON FÊMEA 6.3X8MM BRONZE;1994;;A02-04;
8017443036932;22-1;COBERTURA P/ TERMINAIS FASTON 6.35MM PRETO;685;;A02-04;
8017443036949;22-10;COBERTURA P/ TERMINAIS FASTON 6.35MM PRETO;109;;A02-06;
8017443036963;22-2;COBERTURA P/ TERMINAIS FASTON 6.35MM VERMELHO;165;;A02-04;
8017443036970;22-20;COBERTURA P/ TERMINAIS FASTON 6.35MM VERMELHO;99;;A02-06;
8017443037113;22-9;TERMINAL FASTON MACHO 6.35MM CABO 0.5-2MM;910;;A02-05;
8017443037687;26;FICHA DC FÊMEA NÍQUELADA 9.5MM;8;;A02-25;
8017443037700;26-1;FICHA ALIMENTAÇÃO DC FÊMEA 5.5X2.5MM 14MM P/ SOLDAR;30;;A02-25;
8017443037823;28;FICHA ALIMENTAÇÃO DC FÊMEA JAPONESA PVC SOLDAR 9.5MM;60;;A02-26;
8017443037991;28-3;FICHA ALIMENTAÇÃO DC FÊMEA MINI 3.4/1.36MM 10MM;18;;A02-26;
8017443038042;28-5;FICHA ALIMENTAÇÃO DC FÊMEA EXTENSÃO ø 5.5/2.1MM 14MM;41;;A02-27;
8017443038097;28-52;FICHA ALIMENTAÇÃO DC FÊMEA JSAP1 GUARDA CABO 10MM;66;;A03-04;
8017443038141;28-6;FICHA ALIMENTAÇÃO DC FÊMEA JAPONESA PVC SOLDAR 10MM;41;;A02-27;
8017443040229;40-110;FICHA ADAPTADORA XLR 3P MACHO / JACK 6.35MM MONO FÊMEA C/BLO;18;;A04-02;
8017443040236;40-112;FICHA ADAPTADORA XLR 3P FÊMEA / FICHA JACK 6.35MM MONO C/BLO;33;;A04-02;
8017443022348;95-500;CABO VGA MACHO 9P / MACHO 9P 1.8M BLISTER;0;;B03-22;
8017443522428;BM820-22;BATERIA NI-MH AAA 1.2V C/ PATILHAS 700MA JOIN;18;;;
8017443038851;34-30;FICHA ALIMENTAÇÃO DC MACHO Ø2.1x5.5MM;38;;A03-12;
8017443040106;40-93;FICHA ADAPTADORA XLR 3P FÊMEA / XLR 3P MACHO;4;;A03-27;
8017443040113;40-94;FICHA ADAPTADORA XLR 3P FÊMEA / XLR 3P FÊMEA;24;;A03-27;
8017443041455;64-002;FICHA ADAPTADORA DE 9P FÊMEA / 9P FÊMEA;3;;A04-25;
8017443536296;64-530;FICHA ADAPTADORA USB-A FÊMEA / USB-B MACHO;9;;A05-01;
8017443536340;64-564;FICHA ADAPTADORA FIREWIRE FÊMEA 6P / 8 FÊMEA 6P;2;;A05-02;
8017443017429;BM660;BATERIA NI-MH AA 3.6V 1200MA JOIN;3;;A08-15;
5410329443887;MON7T1;MONITOR DIGITAL TFT-LCD 7" C/ COMANDO DISTANCIA 16:9 4:3;0;L02;;
5410329440992;STS2;UNIÕES TERMORETRACTIL COM SOLDA 110° - 2.7MM (4 UDS.);5;;D07-06;
5410329441005;STS3;UNIÕES TERMORETRACTIL COM SOLDA 110° - 4.5MM (4 UDS.);2;;D07-06;
5410329441012;STS4;UNIÕES TERMORETRACTIL COM SOLDA 110° - 6MM (4 UDS.);1;;D07-06;
5609711820560;K470AMP;POTENCIÓMETRO LINEAR 470K;122;;D05-06;
5609711820607;K002AMP;POTENCIÓMETRO LINEAR 2K2;51;;D05-04;
5609711820614;K220AMP;POTENCIÓMETRO LINEAR 220K;14;;D05-06;
5410329440978;STS1;UNIÕES TERMORETRACTIL COM SOLDA 110° - 1.7MM (4 UDS.);3;;D07-06;
5410329380465;VMS3;COMUTADOR AUDIO/VÍDEO - 3 ENTRADAS E 1 SAIDA;2;;D09-11;
5609711820676;VR1D062C;RELÉ 6VDC INVERSOR BIPOLAR 1A/125V;2;;D09-12;
5410329200312;VTCOAX;DESCARNADOR DE CABOS COAXIAIS (RG58-RG59) VELLEMAN;2;;D09-08;
5410329327729;VTMVS2;DETETOR FIOS ELÉTRICOS BAIXA TENSÃO, VIGA METÁLICA, MADEIRA;0;D19;;
5410329287368;VTSTCGC;ESFREGÃO P/ LIMPEZA PONTAS FERROS SOLDAR VELLEMAN;13;;D10-13;
5410329395742;VTTEST16;TESTADOR DE LÂMPADAS VELLEMAN;6;D08;;
5410329388089;VTUSD3;MEDIDOR DE DISTÂNCIAS POR ULTRASONS COM LASER VELLEMAN;2;D19;;
5410329465155;WB037;SUPORTE LCD/LED 26/47" PAREDE 40KG VELLEMAN;2;D15;;
5410329219659;VDLILO;BARRA LUMINESCENTE LARANJA 150MM HQ POWER;5;;D08-04;
5410329366322;VDLP56LBS;PROJETOR LONGO PAR56 PRETO HQ POWER;1;K02;;
5410329366339;VDLP56LCS;PROJETOR LONGO PAR56 PRATEADO HQ POWER;1;K02;;
8017443583504;11-3-011B;CABO JACK 3.5MM MACHO / JACK 3.5MM FÊMEA 5M ST POLYBAG;44;B05;B05-03;
8017443571341;I-FV30;INTERRUPTOR PARA BATERIAS 12V 30AMP ON-OFF;6;;A13-13;
8017443571266;I-FV300;INTERRUPTOR PARA BATERIAS 12-24-48V 300AMP ON-OFF;3;;A13-13;
8017443583740;98-140;ALICATE DE CRAVAR FICHAS COMPRESSÃO "F";0;;A06-33;
8017443574397;PFH/FV20;PORTA-FUSÍVEIS 6X32 ISOLADO ANTI CHAMA;6;;A08-03;
8017443595965;542-08;BARRA DE JUNÇÃO 12 COND 10A/24A SEC 0.5-2.5MM BRANCO;63;;A04-17;
8017443595972;542-10;BARRA DE JUNÇÃO 12 COND 10A/32A SEC 0.5-4MM BRANCO;20;;A04-17;
8017443595989;542-12;BARRA DE JUNÇÃO 12 COND 10A/41A SEC 2.5-6MM BRANCO;26;;A04-17;
8017443595996;542-15;BARRA DE JUNÇÃO 12 COND 10A/57A SEC 6-10MM BRANCO;19;;A04-17;
8017443603585;17-130;FICHA RCA MACHO COM TERMINAIS EM PARAFUSO;94;;A01-16;
8017443603578;18-100;FICHA RCA FÊMEA COM TERMINAIS EM PARAFUSO;13;;A01-21;
8017443597440;23-9-100;CASQUILHO P/ LÂMPADA G4 COM CABO;53;;A02-22;
8017443580626;23-56BA;FICHA ADAPTADORA DE ITALIANA P/ SCHUKO;91;;A02-16;
8017443584792;512-240B;BRAÇADEIRA VELCRO PRETA 100MM 10X JOIN;10;;B11-14;
5609711821222;11-3-009/2.5;CABO JACK 3.5MM MACHO / JACK 3.5MM MACHO 2.5M ST;298;B04;B04-19;
5609711821239;11-3-009/10;CABO JACK 3.5MM MACHO / JACK 3.5MM MACHO 10M ST;23;B04;B05-01;
5410329449407;AJUS7;ARRANCADOR DE BATERIAS AUTO 500A C/ USB PEREL;1;I05;;
5410329080358;K8035;KIT CONTADOR 'UP/DOWN' MULTIFUNÇÕES;3;;;
8017443037540;24-2;FICHA JACK 2.5MM MACHO MN PVC C/ GUARDA CABO;116;;A02-24;
8017443571365;I-FV300S;INTERRUPTOR BATERIAS 4 POSIÇÕES 12-24-36V 300A;1;;A13-13;
8017443601772;MM005-12/1;PAINEL FOTOVOLTÁICO 21.2V 5W SILICIO MONOCRISTALINO JOIN;6;O12;;
8711252727851;72785;MICROFONE DINÂMICO UNIDIRECIONAL C/ CABO 6.35MM 3M GRUNDIG;12;P05;;
8711252728193;72819;WEBCAM USB 5.0 MEGAPIXEL PRETA GRUNDIG;3;P05;;
8711252296562;29656;EXPOSITOR 24 LANTERNAS 3 LED C/APITO PORTA-CHAVES GRUNDIG;2;;;
8711252296654;29665;EXPOSITOR 12 LANTERNAS OVAL GRUNDIG;3;C11;;
8711252923222;92322;KIT CABO COAXIAL COM FICHAS BLISTER 10 PCS GRUNDIG;34;P06;;
8711252387628;38762;CAMPAINHA C/ FIOS 12 MELODIAS;108;H04;H03-16;
8711252766928;76692;VENTOINHA P/ TABLIER COLORIDA;1;;H04-03;
8711252370972;37097;SENSOR DE PRESENÇA PIR C/ ALARME E COMANDO;13;H03/H09;;
8711252297019;29701;LANTERNA DE CABEÇA 5 LEDS;22;;H03-13;
8711252449975;44997;LUPA DE LEITURA PRETA;13;;H03-21;
8711252509273;50927;CONJUNTO DE 2 PORTA-CHAVES E RECEPTOR C/DETECTOR;7;;H03-25;
8017443601994;310-002;COMUTADOR ALAVANCA SUB-MINIATURA ON-ON PAINEL;60;;A15-01;
8017443602038;310-010;COMUTADOR ALAVANCA MINIATURA ON-ON PAINEL;28;;A15-02;
8017443602007;310-004;COMUTADOR ALAVANCA SUB-MINIATURA ON-ON CI;134;;A15-01;
8017443602045;310-012;COMUTADOR ALAVANCA MINIATURA ON-ON CI;11;;A15-02;
8017443602014;310-006;INTERRUPTOR ALAVANCA MINIATURA ON-OFF-ON PAINEL;16;;A15-01;
8017443602052;310-014;INTERRUPTOR ALAVANCA MINIATURA ON-OFF-ON PAINEL;14;;A15-02;
8017443602021;310-008;INTERRUPTOR ALAVANCA SUB-MINIATURA ON-OFF-ON CI;10;;A15-01;
8017443602069;310-016;INTERRUPTOR ALAVANCA MINIATURA ON-OFF-ON CI;30;;A15-02;
8017443602076;310-030;COMUTADOR ALAVANCA MINIATURA ON-ON CI;15;;A15-03;
8017443602113;310-038;COMUTADOR ALAVANCA MINIATURA (ON)-ON CI;40;;A15-04;
8017443602083;310-032;COMUTADOR ALAVANCA MINIATURA ON-ON PAINEL;115;;A15-03;
8017443602120;310-040;COMUTADOR ALAVANCA MINIATURA ON-ON PAINEL;20;;A15-04;
8017443602090;310-034;INTERRUPTOR ALAVANCA MINIATURA ON-OFF-ON CI;54;;A15-03;
8017443602137;310-042;INTERRUPTOR ALAVANCA MINIATURA ON-OFF-ON CI;26;;A15-04;
8017443602106;310-036;INTERRUPTOR ALAVANCA MINIATURA ON-OFF-ON PAINEL;4;;A15-03;
8017443602144;310-044;INTERRUPTOR ALAVANCA MINIATURA ON-OFF-ON PAINEL;50;;A15-04;
8017443602151;310-046;INTERRUPTOR ALAVANCA MINIATURA (ON)-OFF-ON PAINEL;24;;A15-05;
8017443602199;310-054;INTERRUPTOR ALAVANCA MINIATURA (ON)-OFF-(ON) CI;25;;A15-06;
8017443602168;310-048;INTERRUPTOR ALAVANCA MINIATURA (ON)-OFF-(ON) PAINEL;40;;A15-05;
8017443602205;310-056;COMUTADOR ALAVANCA MINIATURA (ON)-ON CI;20;;A15-06;
8017443602175;310-050;COMUTADOR ALAVANCA MINIATURA (ON)-ON PAINEL;64;;A15-05;
8017443602212;310-070;INTERRUPTOR ALAVANCA ON-OFF PAINEL;107;;A15-06;
8017443602182;310-052;INTERRUPTOR ALAVANCA MINIATURA (ON)-OFF-ON CI;150;;A15-05;
8017443602229;310-072;COMUTADOR ALAVANCA ON-ON;51;;A15-06;
8017443602236;310-074;COMUTADOR ALAVANCA ON-ON;58;;A15-07;
8017443602243;310-076;INTERRUPTOR ALAVANCA ON-OFF;32;;A15-07;
8017443602250;310-078;COMUTADOR ALAVANCA ON-ON;37;;A15-07;
8017443602267;310-080;COMUTADOR ALAVANCA ON-ON;5;;A15-07;
8017443603165;320-010;COMUTADOR MINIATURA 15A-250V DPDT ON-ON;13;;A15-09;
8017443602366;320-052;INTERRUPTOR BASCULANTE C/ LUZ 6A-250V DPST ON-OFF;30;;A15-11;
8017443602397;320-058;INTERRUPTOR BASCULANTE 6.5A-250V SPST ON-OFF;21;;A15-10;
8017443602274;320-002;INTERRUPTOR BASCULANTE C/ LUZ 15A-250V DPST ON-OFF;145;A15;A15-08;
8017443603172;320-012;INTERRUPTOR BASCULANTE 15A-250V DPST ON-OFF;198;A15;A15-09;
8017443602281;320-004;INTERRUPTOR BASCULANTE C/ LUZ 15A-250V DPST ON-OFF;54;A15;A15-08;
8017443603189;320-014;INTERRUPTOR BASCULANTE 15A-250V SPST ON-OFF;68;A15;A15-09;
8017443602298;320-006;INTERRUPTOR BASCULANTE 15A-250V DPST ON-OFF;99;A15;A15-08;
8017443603196;320-016;INTERRUPTOR BASCULANTE 15A-250V SPST ON-OFF;65;;A15-09;
8017443603158;320-008;INTERRUPTOR BASCULANTE 15A-250V DPST ON-OFF;41;;A15-08;
8017443603202;320-018;COMUTADOR BASCULANTE 15A-250V SPDT ON-ON;45;;A15-12;
8017443602304;320-040;INTERRUPTOR BASCULANTE 6A-250V SPST ON-OFF;244;;A15-12;
8017443602335;320-046;INTERRUPTOR BASCULANTE 6A-250V SPDT ON-OFF-ON;118;;A15-11;
8017443602311;320-042;COMUTADOR MINIATURA 6A-250V SPDT ON-ON;32;;A15-12;
8017443602342;320-048;INTERRUPTOR BASCULANTE 6A-250V DPST ON-OFF;11;;A15-11;
8017443602328;320-044;COMUTADOR MINIATURA 6A-250V SPDT ON-ON;45;;A15-12;
8017443602359;320-050;INTERRUPTOR BASCULANTE 6A-250V DPST ON-OFF;69;;A15-11;
8017443602373;320-054;INTERRUPTOR BASCULANTE 3A-250V DPST ON-OFF;13;;A15-10;
8017443602380;320-056;INTERRUPTOR BASCULANTE C/ LUZ 6A-250V DPST ON-OFF;39;;A15-10;
8017443602403;320-060;COMUTADOR MINIATURA 6.5A-250V SPDT ON-ON;36;;A15-10;
8017443602410;330-002;INTERRUPTOR PRESSÃO MINI REDONDO NORM ABERTO VERMELHO;62;;A15-13;
8017443602427;330-004;INTERRUPTOR PRESSÃO MINIATURA REDONDO NORM FECHADO PRETO;61;;A15-13;
8017443602434;330-006;INTERRUPTOR PRESSÃO QUADRADO ON-OFF PRETO;39;;A15-13;
8017443602441;330-008;COMUTADOR PRESSÃO REDONDO NORMALMENTE ABERTO VERMELHO;145;;A15-13;
8017443602458;330-010;INTERRUPTOR PRESSÃO REDONDO NORMALMENTE ABERTO PRETO;108;;A15-14;
8017443602465;330-012;INTERRUPTOR PRESSÃO REDONDO NORMALMENTE ABERTO VERMELHO;60;;A15-14;
8017443602472;330-014;INTERRUPTOR PRESSÃO QUADRADO ON-OFF VERMELHO;75;;A15-14;
8017443602502;330-020;INTERRUPTOR PRESSÃO QUADRADO NORMALMEMTE ABERTO PRETO;151;;A15-15;
8017443602519;330-022;INTERRUPTOR PRESSÃO REDONDO ON-OFF VERMELHO;52;;A15-15;
8017443602489;330-016;INTERRUPTOR PRESSÃO QUADRADO NORMALMEMTE ABERTO VERMELHO;43;;A15-14;
8017443602526;330-024;INTERRUPTOR PRESSÃO REDONDO NORMALMEMTE ABERTO VERMELHO;50;;A15-15;
8017443602496;330-018;INTERRUPTOR PRESSÃO QUADRADO ON-OFF PRETO;30;;A15-15;
8017443602533;330-026;INTERRUPTOR PRESSÃO REDONDO ON-OFF PRETO;24;;A15-16;
8017443602540;330-028;INTERRUPTOR PRESSÃO REDONDO NORMALMENTE ABERTO PRETO;49;;A15-16;
8017443602588;330-036;INTERRUPTOR PRESSÃO REDONDO 1P SPST OFF-(ON);80;;A15-17;
8017443602557;330-030;INTERRUPTOR PRESSÃO REDONDO ON-OFF VERMELHO;50;;A15-16;
8017443602595;330-038;INTERRUPTOR PRESSÃO NORM FECHADO BRANCO;20;;A15-17;
8017443602564;330-032;INTERRUPTOR PRESSÃO REDONDO NORMALMENTE ABERTO VERMELHO;57;;A15-16;
8017443602571;330-034;INTERRUPTOR PRESSÃO REDONDO ON-OFF PRETO;50;;A15-17;
8017443602601;330-050;PULSADOR OFF-(ON) AÇO INOXIDÁVEL SPST NORM;59;;A15-17;
8017443602618;330-052;INTERRUPTOR REDONDO EM AÇO INOXIDÁVEL INVIOLÁVEL SPST NORM A;57;;A15-21;
8017443602625;330-054;COMUTADOR REDONDO EM AÇO INOXIDÁVEL INVIOLÁVEL SPST NORM A;12;;A15-21;
8017443538603;84-050H;CABO SILVER PLUS RCA MACHO / RCA MACHO 1.5M BLISTER;1;;B01-21;
8017443036857;21-20;CONJUNTO 10 FIOS C/ GARRAS CROCODILO VÁRIAS CORES;69;A02;A02-02;
8017443830080;2040;TELECOMANDO 2040;0;F05;F04-17;
5410329026042;K2604;KIT SIRENE DA POLÍCIA VELLEMAN;0;;;
5410329373856;VDLLB5;SUPORTE P/ COLUNA PAREDE 50KG HQ POWER;44;K04;;
8017443881358;CVC064LA;CÂMARA VIGILÂNCIA DOME CCD CORES PTZ 420L 1/3" SONY PROK;38;E11;;
8017443035553;17-75N;FICHA RCA MACHO DOURADA-PRETA C/ PROTEÇÃO DE CABO;182;;A01-14;
8017443035560;17-75R;FICHA RCA MACHO DOURADA-VERMELHA C/ PROTEÇÃO DE CABO;96;;A01-14;
8017443040212;40-108;FICHA ADAPTADORA XLR 3P FÊMEA / RCA FÊMEA;15;;A04-02;
8017443037045;22-4;TERMINAL FASTON FÊMEA 2.8MM;631;;A02-05;
8017443534056;95-050;CABO NULL MODEM D-SUB 9P FÊMEA / D-SUB 9P FÊMEA 1.8M BLISTER;10;;B03-20;
8017443525917;PL410A;PILHA LITHIUM 1/2AA ER14250 3.6V 1200MA TERMINAL PLANO;52;;A08-06;
8017443538016;SWD90-41860;ALIMENTADOR SWITCHING 18V 4A 90W ALPHA;1;;A12-06;
5609711715415;AJUSTE;AJUSTE NO VALOR DAS FACTURAS;1;;;
4014524716138;LMK-141;CONJUNTO DE 2 LÂMPADAS NÉON MINI VERMELHO C/ SOM DE 6";1;;;
8017443830042;839;TELECOMANDO 839 P/ TV SONY;28;;F04-12;
8436036876098;715;TELECOMANDO 715 P/ TV GRUNDIG;24;;F04-10;
5609711716849;VEN002;VENTOINHA 12V 80x80x25MM 2 FIOS;85;;H14-02;
5609711716863;VEN004;VENTOINHA 12V 40X40X10MM FICHA 3 PINOS;19;;H14-04;
5609711716870;VEN005;VENTOINHA 12V 40X40X20MM 2 FIOS;1;;H14-05;
8017443536944;13-8;FICHA JACK 6.35MM MACHO AZUL PROFISSIONAL MN;171;;A01-07;
8017443040182;40-102;FICHA ADAPTADORA XLR 3P MACHO / RCA FÊMEA;77;;A04-02;
8017443040205;40-106;FICHA ADAPTADORA XLR 3P FÊMEA /  RCA MACHO;37;;A04-02;
8017443527737;SW18-1260;ALIMENTADOR DE REDE 12V 1400MA;2;;A12-08;
8017443036703;21-10;PINÇA CROCODILO 4MM ISOLADA AMARELA;43;;A02-01;
8017443017566;BM822-10;BATERIA NI-MH 5/4AAA 1.2V 700MA JOIN;10;;A08-17;
8017443507852;64-006S;FICHA ADAPTADORA 15P FÊMEA / FÊMEA BLISTER;8;A18;;
8017443039438;37-6;FICHA ISQUEIRO FÊMEA DE PAINEL P/ SOLDAR;12;;A03-18;
8017443042438;70-840;FICHA ADAPTADORA RCA FÊMEA / 2 RCA FÊMEA;45;;A05-15;
8017443526372;BM440-9;BATERIA NI-MH AAA 3.6V 600MA JOIN;8;;A08-14;
8017443017412;BM543;BATERIA NI-MH 3.6V 600MA DANCALL JOIN;4;;A08-15;
8017443522558;BM847-22;BATERIA NI-MH SC 1.2V 3000MA C/ PATILHAS JOIN;33;A09;;
8028626019994;8IN1;TELECOMANDO UNIVERSAL 8:1 MADE FOR ALL;24;F05;;
8028626019703;02010;PROGRAMADOR P/ TELECOMANDO "MADE FOR YOU" 1 EM 1;23;G01;;
8017443544178;KD2500;ALIMENTADOR UNIVERSAL C/ ADAPTADORES DIGITAIS 3-8.4V 2500MA;10;A11;A11-07;
8017443543898;CT50;COMUTADOR DE AV 3 ENTRADAS 1 SAÍDA;12;;A12-01;
8017443534629;BM437-8;BATERIA NI-MH 4/5AAA 3.6V 450MA JOIN;3;;A08-14;
8017443017788;BM849-10;BATERIA NI-MH LR20 / D 1.2V 8000MA JOIN;0;;;
8017443017795;BM849-12;BATERIA NI-MH LR20 / D 1.2V 8000MA C/ PATILHAS JOIN;3;;A08-20;
8017443602632;340-002;COMUTADOR MICROSWITCH 16A;170;A15;A15-21;
8017443602670;340-020;COMUTADOR MICROSWITCH 1A;51;;A15-23;
8017443602663;340-008;COMUTADOR MICROSWITCH 16A PATILHA GRANDE C/ RODIZIO;149;;A15-23;
8017443602649;340-004;COMUTADOR MICROSWITCH 16A PATILHA GRANDE;246;;A15-21;
8017443602687;340-021;COMUTADOR MICROSWITCH 1A PATILHA PEQUENA;191;;A15-23;
8017443602656;340-006;COMUTADOR MICROSWITCH 16A PATILHA PEQUENA C/ RODIZIO;52;;A15-23;
5412810071272;CMP-SAFE3;CABO C/ CADEADO P/ COMPUTADOR;6;P10;P09-12;
5410329416393;P1016;CONJUNTO DE 8 SERRAS CIRULARES COM BROCA PILOTO PEREL;10;Y02;I03-15;
5609711822571;RELVIDEO4A;RELÓGIO C/ CÂMARA DE VÍDEO 8GB INCORPORADA PRETO;1;;;
5609711822625;MICSPY;MICROFONE ALTA CAPTAÇÃO P/ CCTV;111;E13;;
5410329338008;LAMP575MSR/2SYL;LÂMPADA GX9.5 575W 95V BA575/2 8500K SYLVANIA;1;;D06-21;
5410329298098;M004AM;POTENCIÓMETRO LINEAR 4M7 METALICO;12;;D06-18;
5410329219864;SD24N;PLACA DE ENSAIO MULTIFUNÇÕES C/ 1680 PONTOS VELLEMAN;1;;D07-09;
4010995005665;WH00566;CHAVE TORX S/ FURO T5 DE PRECISÃO 40MM WIHA;2;;D10-11;
8017443599970;17-080B;CABO RCA MACHO / 2-RCA FÊMEA 0.2M BLISTER;24;;B05-18;
8017443599772;JO555/10;LÂMPADA G53 9W 12V 9 LEDS PAR36 BRANCO FRIO;2;;A13-02;
8017443565388;98-280/1;MALHA DESSOLDADORA 1.5MM 1.5M JOIN;3;;A06-36;
8017443022744;WTR105;CABO ELETRONICA 1 CONDUTOR + MALHA 1X0.56 °8MM PRETO;0;;;
871125292580;92580;ESPANTA ESPÍRITOS COLORIDO;59;;;
8711252276496;27649;MÁQUINA DISPENSADORA DE DOCES;19;H04;H03-10;
8711252812779;81277;CONJUNTO 3 X 20  ESCOVILHÕES P/ DENTES;48;;H04-07;
8711252789019;78901;SUPORTE PAPEL HIGIÉNICO E REVISTA;4;Q13;;
8430552083190;11.686;CAMPAINHA S/ FIOS C/ COMANDO 230V 16 MELODIAS EDH;0;;H10-12;
8430552114924;12.071;CASQUILHO P/ LÂMPADA HALOGÉNEO UNIVERSAL EDH;18;;H10-12;
8430552067428;31.653/5;BRAÇADEIRA DE PAREDE C/ PREGO P/ CABO 5MM EDH;100;;;
8430552065172;31.660/3;BRAÇADEIRA PLÁSTICA 250X4.8MM BRANCO EDH;100;;H10-26;
8430552127757;36.061/P;FICHA ADAPTADORA VIAGEM INGLESA / SCHUKO 16A EDH;14;;H10-32;
8430552082001;36.062;FICHA ADAPTADORA VIAGEM SCHUKO / INGLESA 16A EDH;10;;H10-32;
8430552104437;80.300;ARRANCADOR P/ LÂMPADAS FLUORESCENTES 20/40/65W EDH;50;;H11-29;
8430552129508;80.532/25/DIA;LÂMPADA E27 25W 230V ECO SENSOR 6400K EDH;0;;;
5412810041909;92-004/10A;CABO SCART MACHO/MACHO 21P 10M;24;B14;B08-01;
5609711823097;COA18/450;CONDENSADOR ARRANQUE 18uF 450V + TERRA;18;;H13-19;
5609711823103;COA1.5/450;CONDENSADOR ARRANQUE 1.5uF 450V + TERRA;30;;H13-07;
5609711823110;COA2.5/450;CONDENSADOR ARRANQUE 2.5uF 450V + TERRA;35;;H13-08;
5609711823127;COA3/450;CONDENSADOR ARRANQUE 3uF 450V + TERRA;63;;H13-09;
5609711823134;COA1/450;CONDENSADOR ARRANQUE 1uF 450V + TERRA;18;;H13-06;
5609711823141;COA4.5/450;CONDENSADOR ARRANQUE 4.5uF 450V + TERRA;17;;H13-10;
5609711823158;COA3.5/450;CONDENSADOR ARRANQUE 3.5uF 450V + TERRA;19;;H13-09;
5609711823165;COA6/450;CONDENSADOR ARRANQUE 6uF 450V + TERRA;48;;H13-11;
5609711823172;COA10/450;CONDENSADOR ARRANQUE 10uF 450V + TERRA;49;;H13-14;
5609711823189;COA12/450;CONDENSADOR ARRANQUE 12uF 450V + TERRA;29;;H13-15;
5609711823196;COA14/450;CONDENSADOR ARRANQUE 14uF 450V + TERRA;57;;H13-17;
5609711823202;COA16/450;CONDENSADOR ARRANQUE 16UF 450V + TERRA;108;H13;H13-18;
5609711823219;COA20/450;CONDENSADOR ARRANQUE 20uF 450V + TERRA;35;;H13-20;
5609711823226;COA25/450;CONDENSADOR ARRANQUE 25uF 450V + TERRA;98;H13;H13-22;
5609711823233;COA30/450;CONDENSADOR ARRANQUE 30UF 450V + TERRA;72;H13;H13-23;
5609711823240;COA40/450;CONDENSADOR ARRANQUE 40UF 450V + TERRA;38;H13;H13-24;
5609711823257;COA50/450;CONDENSADOR ARRANQUE 50UF 450V + TERRA;56;;H13-25;
8430552061518;11.518;INTERRUPTOR MICRO SWITCH ON-OFF EDH;93;;H10-07;
8017443597464;23-9-104;CASQUILHO P/ LÂMPADA GZ10/GU10 JOIN;267;A02;A02-22;
5609711823424;732F;TUBOS COLA CYANOLIT 2GR. P/ SUPERF. RUGOSAS (CASTANHA) 5X;7;H12;;
5609711823431;342;COLA CONDUTORA DE PRATA 3GR.;0;H16;;
8017443585225;BM443-29;BATERIA NI-MH 2/3AA 2.4V 600MA JOIN;1;;A08-14;
8017443573734;BM661-2;BATERIA NI-MH 4XAA 4.8V 1600MA JOIN;10;;A08-15;
